count_fp,created_time,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars,ts_utc
2419.00,2026-02-25T18:45:33.18196Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,37cf5546-8f04-77ed-bb48-f94fe6ef5672,0.4700,2026-02-25 18:45:33.181960+00:00
23.00,2026-02-25T18:45:33.18196Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,2218bc6b-15ca-7213-bc12-a2f0f11e4ada,0.4600,2026-02-25 18:45:33.181960+00:00
35.00,2026-02-25T18:41:42.512868Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,1da94766-5eb3-461f-291f-841f1439c0a4,0.4500,2026-02-25 18:41:42.512868+00:00
14.00,2026-02-25T18:41:16.733753Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,3f3d87d7-95e8-472c-4d40-489a15239ca4,0.4600,2026-02-25 18:41:16.733753+00:00
4.00,2026-02-25T18:41:14.117515Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,b79b8031-970f-60c3-e17c-8b1192c07e4c,0.4500,2026-02-25 18:41:14.117515+00:00
2.00,2026-02-25T18:39:34.350881Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,9d9dd047-53e7-59bd-df67-c2e4e40037d9,0.4600,2026-02-25 18:39:34.350881+00:00
10.00,2026-02-25T18:36:23.459963Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,69007700-ea29-7470-0eef-1346299c5757,0.4600,2026-02-25 18:36:23.459963+00:00
36.00,2026-02-25T18:11:58.911208Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,53c34709-6bc5-6b25-f614-a7eb4a8058f7,0.4600,2026-02-25 18:11:58.911208+00:00
16.00,2026-02-25T18:11:58.911208Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,35933217-fe1a-69df-ef7e-805710f9d6e1,0.4600,2026-02-25 18:11:58.911208+00:00
8.00,2026-02-25T18:08:41.867118Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,fde9a3ee-0973-5103-8827-61a7035f7014,0.4500,2026-02-25 18:08:41.867118+00:00
10.00,2026-02-25T18:03:34.373311Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,6f786865-f485-4214-035b-ff4b36c19e0e,0.4600,2026-02-25 18:03:34.373311+00:00
28.00,2026-02-25T17:44:57.08291Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,f5f9f7fb-a7d0-4eb1-ba88-7292bd68f0d3,0.4500,2026-02-25 17:44:57.082910+00:00
15.00,2026-02-25T17:44:57.08291Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,ab120dcd-5e33-47ef-b5e1-2a234eca3ba5,0.4500,2026-02-25 17:44:57.082910+00:00
1.00,2026-02-25T17:44:57.08291Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,48bd9199-43b7-4c33-bf6e-bd0f05e83f38,0.4500,2026-02-25 17:44:57.082910+00:00
208.00,2026-02-25T17:43:36.084557Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,b4aa49cf-6268-5196-6f6e-bf2f08759310,0.4600,2026-02-25 17:43:36.084557+00:00
10.00,2026-02-25T17:38:51.450194Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,a1161444-27f9-6ea0-362c-a71850dbeece,0.4600,2026-02-25 17:38:51.450194+00:00
8.00,2026-02-25T17:35:53.004932Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,8a443f40-477d-7e54-19ec-7c951fe9030e,0.4600,2026-02-25 17:35:53.004932+00:00
2.00,2026-02-25T17:35:53.004932Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,4a928f2b-bef3-7484-18fa-30bcefe4a1fd,0.4600,2026-02-25 17:35:53.004932+00:00
2.00,2026-02-25T17:31:06.37193Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,3072cf95-069c-7a26-c76e-87bb479faf8a,0.4600,2026-02-25 17:31:06.371930+00:00
18.00,2026-02-25T17:22:56.969954Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,c60cdf62-9321-639c-79a1-33d9274ccc18,0.4500,2026-02-25 17:22:56.969954+00:00
28.00,2026-02-25T17:22:56.969954Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,848c701e-9138-6a3f-4e2e-a9657f5e6d3a,0.4500,2026-02-25 17:22:56.969954+00:00
13.00,2026-02-25T17:22:56.969954Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,4a698d53-1824-656f-594b-b4c6cdc537a5,0.4500,2026-02-25 17:22:56.969954+00:00
14.00,2026-02-25T17:22:56.969954Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,1b0e39d6-e745-6dc7-5412-61e9825d0030,0.4500,2026-02-25 17:22:56.969954+00:00
73.00,2026-02-25T17:21:10.983157Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,ee63db7d-7e48-7f06-68ca-546afe804f2a,0.4600,2026-02-25 17:21:10.983157+00:00
2.00,2026-02-25T17:20:04.026974Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,30f0c26e-44cc-6c26-d1f1-5d102aa818ee,0.4600,2026-02-25 17:20:04.026974+00:00
20.00,2026-02-25T17:19:54.233137Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,42c94d58-fec0-678e-ec3a-0fd3774c3d2e,0.4600,2026-02-25 17:19:54.233137+00:00
25.00,2026-02-25T17:17:51.100303Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,08aa2ada-477c-7a6e-d5f2-8682a19397c6,0.4600,2026-02-25 17:17:51.100303+00:00
6.00,2026-02-25T17:16:12.312391Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,f322cd59-bddc-61f2-16c0-ce343d24b872,0.4600,2026-02-25 17:16:12.312391+00:00
41.00,2026-02-25T17:15:13.410622Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,df0d6079-518c-65a2-9036-596ab874c3a6,0.4600,2026-02-25 17:15:13.410622+00:00
2.00,2026-02-25T17:15:08.05047Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,f1612d7a-29cc-472a-71c2-3c644de67006,0.4600,2026-02-25 17:15:08.050470+00:00
1.00,2026-02-25T17:14:55.611202Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,c317fca7-99fc-41c2-8763-207f591ea4d6,0.4600,2026-02-25 17:14:55.611202+00:00
16.00,2026-02-25T17:13:57.827479Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,5a059446-6b9c-6646-b18e-7fa0533a5f02,0.4600,2026-02-25 17:13:57.827479+00:00
17.00,2026-02-25T17:08:26.392385Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,b9bfa3f6-1829-4f65-6ec5-4efb234795bd,0.4500,2026-02-25 17:08:26.392385+00:00
10.00,2026-02-25T17:06:17.421552Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,469e5f68-651c-7362-2f37-f92dc64e2b0e,0.4600,2026-02-25 17:06:17.421552+00:00
