ts_utc,price,size,taker_side_raw,minute,mid_prevailing,sign,signed_size
2026-02-28 14:01:08.750159+00:00,0.12,1.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-1.0
2026-02-28 14:01:08.750159+00:00,0.14,6.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-6.0
2026-02-28 14:01:08.750159+00:00,0.12,5.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-5.0
2026-02-28 14:01:08.750159+00:00,0.11,100.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-100.0
2026-02-28 14:01:08.750159+00:00,0.11,29.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-29.0
2026-02-28 14:01:08.750159+00:00,0.11,39.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-39.0
2026-02-28 14:01:08.750159+00:00,0.11,92.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-92.0
2026-02-28 14:01:08.750159+00:00,0.11,55.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-55.0
2026-02-28 14:01:10.822469+00:00,0.14,67.0,yes,2026-02-28 14:01:00+00:00,0.125,1,67.0
2026-02-28 14:01:12.006499+00:00,0.14,6.0,yes,2026-02-28 14:01:00+00:00,0.125,1,6.0
2026-02-28 14:01:32.793455+00:00,0.13,100.0,yes,2026-02-28 14:01:00+00:00,0.125,1,100.0
2026-02-28 14:01:34.506997+00:00,0.14,29.0,yes,2026-02-28 14:01:00+00:00,0.125,1,29.0
2026-02-28 14:01:36.180284+00:00,0.13,100.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-100.0
2026-02-28 14:01:47.191738+00:00,0.13,2025.0,yes,2026-02-28 14:01:00+00:00,0.125,1,2025.0
2026-02-28 14:01:47.191738+00:00,0.13,150.0,yes,2026-02-28 14:01:00+00:00,0.125,1,150.0
2026-02-28 14:01:49.246162+00:00,0.13,362.0,yes,2026-02-28 14:01:00+00:00,0.125,1,362.0
2026-02-28 14:01:49.974980+00:00,0.13,232.0,yes,2026-02-28 14:01:00+00:00,0.125,1,232.0
2026-02-28 14:01:51.048852+00:00,0.11,226.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-226.0
2026-02-28 14:01:51.048852+00:00,0.11,55.0,no,2026-02-28 14:01:00+00:00,0.125,-1,-55.0
2026-02-28 14:01:56.446729+00:00,0.13,2381.0,yes,2026-02-28 14:01:00+00:00,0.125,1,2381.0
2026-02-28 14:01:59.808450+00:00,0.14,1.0,yes,2026-02-28 14:01:00+00:00,0.125,1,1.0
2026-02-28 14:02:05.785072+00:00,0.13,752.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-752.0
2026-02-28 14:02:06.092310+00:00,0.14,100.0,yes,2026-02-28 14:02:00+00:00,0.135,1,100.0
2026-02-28 14:02:06.092310+00:00,0.14,2000.0,yes,2026-02-28 14:02:00+00:00,0.135,1,2000.0
2026-02-28 14:02:06.092310+00:00,0.14,50.0,yes,2026-02-28 14:02:00+00:00,0.135,1,50.0
2026-02-28 14:02:06.092310+00:00,0.14,22.0,yes,2026-02-28 14:02:00+00:00,0.135,1,22.0
2026-02-28 14:02:06.092310+00:00,0.14,1436.0,yes,2026-02-28 14:02:00+00:00,0.135,1,1436.0
2026-02-28 14:02:06.092310+00:00,0.14,25.0,yes,2026-02-28 14:02:00+00:00,0.135,1,25.0
2026-02-28 14:02:06.092310+00:00,0.14,29.0,yes,2026-02-28 14:02:00+00:00,0.135,1,29.0
2026-02-28 14:02:06.092310+00:00,0.14,1.0,yes,2026-02-28 14:02:00+00:00,0.135,1,1.0
2026-02-28 14:02:06.092310+00:00,0.14,400.0,yes,2026-02-28 14:02:00+00:00,0.135,1,400.0
2026-02-28 14:02:09.827879+00:00,0.14,55.0,yes,2026-02-28 14:02:00+00:00,0.135,1,55.0
2026-02-28 14:02:09.827879+00:00,0.15,29.0,yes,2026-02-28 14:02:00+00:00,0.135,1,29.0
2026-02-28 14:02:09.827879+00:00,0.14,250.0,yes,2026-02-28 14:02:00+00:00,0.135,1,250.0
2026-02-28 14:02:11.326010+00:00,0.13,300.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-300.0
2026-02-28 14:02:11.326010+00:00,0.13,1748.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-1748.0
2026-02-28 14:02:11.326010+00:00,0.12,30.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-30.0
2026-02-28 14:02:11.326010+00:00,0.11,259.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-259.0
2026-02-28 14:02:11.326010+00:00,0.12,55.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-55.0
2026-02-28 14:02:11.326010+00:00,0.12,200.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-200.0
2026-02-28 14:02:13.909035+00:00,0.14,1.0,yes,2026-02-28 14:02:00+00:00,0.135,1,1.0
2026-02-28 14:02:24.598462+00:00,0.14,33.0,yes,2026-02-28 14:02:00+00:00,0.135,1,33.0
2026-02-28 14:02:26.734598+00:00,0.14,100.0,yes,2026-02-28 14:02:00+00:00,0.135,1,100.0
2026-02-28 14:02:26.734598+00:00,0.14,500.0,yes,2026-02-28 14:02:00+00:00,0.135,1,500.0
2026-02-28 14:02:26.734598+00:00,0.14,22.0,yes,2026-02-28 14:02:00+00:00,0.135,1,22.0
2026-02-28 14:02:26.734598+00:00,0.14,51.0,yes,2026-02-28 14:02:00+00:00,0.135,1,51.0
2026-02-28 14:02:28.889038+00:00,0.14,61.0,yes,2026-02-28 14:02:00+00:00,0.135,1,61.0
2026-02-28 14:02:28.889038+00:00,0.14,949.0,yes,2026-02-28 14:02:00+00:00,0.135,1,949.0
2026-02-28 14:02:28.909328+00:00,0.14,168.0,yes,2026-02-28 14:02:00+00:00,0.135,1,168.0
2026-02-28 14:02:33.645784+00:00,0.13,50.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-50.0
2026-02-28 14:02:33.645784+00:00,0.12,50.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-50.0
2026-02-28 14:02:38.110846+00:00,0.15,745.0,yes,2026-02-28 14:02:00+00:00,0.135,1,745.0
2026-02-28 14:02:38.110846+00:00,0.14,33.0,yes,2026-02-28 14:02:00+00:00,0.135,1,33.0
2026-02-28 14:02:38.110846+00:00,0.14,22.0,yes,2026-02-28 14:02:00+00:00,0.135,1,22.0
2026-02-28 14:02:38.110846+00:00,0.14,171.0,yes,2026-02-28 14:02:00+00:00,0.135,1,171.0
